war_total,next_season_war_total,player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
1.34880622,0.899343726,Jonas Jerebko,jerebjo01,2016,2811,1338,-1.464668075,0.679263252,-0.785404823,1.059486921,0.289319299,-1.270951083,-0.189800412,-1.460751495,-0.172138351,BOS,29,208.28,104.779752,None,World,2009,2,39,78,4.4,3.7,0.8,2.9,0.07,0.199,0.136,0.531,0.078
0.899343726,1.523310111,Jonas Jerebko,jerebjo01,2017,2784,1360,-0.699211333,-0.755556847,-1.45476818,0.756966643,0.142377083,-0.785162998,-0.812916654,-1.598079652,-0.377505511,BOS,30,208.28,104.779752,None,World,2009,2,39,78,3.8,3.5,0.9,3.2,0.055,0.192,0.115,0.537,0.081
1.523310111,0.476688909,Jonas Jerebko,jerebjo01,2018,2468,1213,0.644096536,-0.92547769,-0.281381154,1.380445941,0.142864169,-0.015377823,-0.239731997,-0.25510982,-0.576630898,UTA,31,208.28,104.779752,None,World,2009,2,39,74,5.8,3.3,0.6,1.7,0.048,0.175,0.151,0.586,0.057
0.476688909,NA,Jonas Jerebko,jerebjo01,2019,2839,1339,-0.469132729,-1.560970384,-2.030103113,0.597396952,-0.120708043,-0.323203307,-1.599414717,-1.922618024,-0.385167502,GSW,32,208.28,104.779752,None,World,2009,2,39,73,6.3,3.9,1.3,1.5,0.055,0.168,0.14400000000000002,0.588,0.106
0.573835602,2.187338537,Jonas Valanciunas,valanjo01,2013,2823,1482,-1.987667703,-0.002907847,-1.9905755490000001,0.573835602,0,-2.128664129,-0.210804787,-2.339468916,-0.06123678,TOR,21,210.82,104.779752,None,World,2011,1,5,62,8.9,6,0.7,-3.7,0.099,0.201,0.171,0.619,0.051
2.187338537,3.913287669,Jonas Valanciunas,valanjo01,2014,4795,2482,-0.769648113,-0.199858967,-0.969507079,2.803142401,-0.615803864,-0.70695477,-0.386091105,-1.093045874,-0.593093667,TOR,22,210.82,104.779752,None,World,2011,1,5,81,11.3,8.8,0.7,2.5,0.119,0.248,0.18600000000000003,0.579,0.04099999999999999
3.913287669,5.178347722,Jonas Valanciunas,valanjo01,2015,4306,2202,-0.144737159,0.893750223,0.749013065,4.105606593,-0.192318924,-0.038662243,0.280099189,0.241436946,-0.501284916,TOR,23,213.36,115.66596,None,World,2011,1,5,80,12,8.7,0.5,-0.7,0.121,0.254,0.193,0.623,0.031
5.178347722,2.484871154,Jonas Valanciunas,valanjo01,2016,3672,1878,2.215753501,0.411012772,2.626766273,3.624099169,1.554248553,2.055457736,0.888399004,2.943856741,-0.717346517,TOR,24,213.36,115.66596,None,World,2011,1,5,60,12.8,9.1,0.7,3,0.142,0.273,0.207,0.61,0.045
2.484871154,5.553912778,Jonas Valanciunas,valanjo01,2017,4540,2292,0.08514647,-0.690284095,-0.605137626,2.410548934,0.07432222,0.013556595,-0.222175537,-0.208618943,-0.849986963,TOR,25,213.36,115.66596,None,World,2011,1,5,80,12,9.5,0.7,2.5,0.124,0.297,0.195,0.601,0.043
5.553912778,2.429261702,Jonas Valanciunas,valanjo01,2018,4065,1971,1.07975725,1.660063054,2.739820304,4.091551728,1.46236105,0.988390444,1.629808773,2.618199217,-0.338262699,TOR,26,213.36,115.66596,None,World,2011,1,5,77,12.7,8.6,1.1,5.6,0.106,0.263,0.222,0.628,0.075
2.429261702,4.97955029,Jonas Valanciunas,valanjo01,2019,2314,1091,0.630269991,0.984466293,1.614736285,2.429261702,0,-0.065696316,0.841268976,0.775572659,0.254119851,MEM,27,213.36,120.20188,None,World,2011,1,5,49,15.6,8.6,1.4,2.7,0.096,0.268,0.27399999999999997,0.616,0.109
4.97955029,5.247100223510536,Jonas Valanciunas,valanjo01,2020,3975,1845,0.49462632,2.059294135,2.553920455,4.97955029,0,0.100088461,2.011893219,2.11198168,-0.268534974,MEM,28,210.82,120.20188,None,World,2011,1,5,70,14.9,11.3,1.9,0.3,0.11,0.27899999999999997,0.211,0.631,0.109
5.247100223510536,NA,Jonas Valanciunas,valanjo01,2021,4072,1921,1.995722252142299,0.6039473791678385,2.599669631310138,5.027613321520308,0.2194869019902284,1.982604943828996,1.282160256833912,3.264765200662908,0.0520841516876377,MEM,29,210.82,120.20188,None,World,2011,1,5,62,17.1,12.5,1.8,3.8,0.134,0.289,0.217,0.636,0.097
-0.257436825,-0.931775689,Jonathan Bender,bendejo01,2000,294,151,-5.034472324,-1.120815643,-6.155287966,-0.338176274,0.080739449,-4.682230549,-2.012768595,-6.694999144,0.999666773,IND,19,210.82,91.625584,None,USA,1999,1,5,24,2.7,0.9,0.1,-0.3,0.033,0.126,0.27699999999999997,0.397,0.036
-0.931775689,-0.488719717,Jonathan Bender,bendejo01,2001,1088,578,-5.207848664,-0.66854855,-5.876397215,-0.900613606,-0.031162084,-5.283704048,-2.002546468,-7.286250516,0.682285556,IND,20,210.82,89.811216,None,USA,1999,1,5,59,3.3,1.3,0.5,-8.4,0.02799999999999999,0.11,0.203,0.447,0.111
-0.488719717,0.543603231,Jonathan Bender,bendejo01,2002,3276,1692,-2.071099435,-1.243430416,-3.314529852,-0.458608606,-0.030111111,-2.383985927,-2.181123479,-4.565109407,0.01688545,IND,21,213.36,99.336648,None,USA,1999,1,5,78,7.4,3.1,0.8,-1.6,0.045,0.119,0.17600000000000002,0.5379999999999999,0.064
0.543603231,0.134951945,Jonathan Bender,bendejo01,2003,1645,853,-1.152667185,-0.356075141,-1.508742326,0.450420496,0.093182735,-1.512216032,-1.387402687,-2.899618719,-0.171315344,IND,22,213.36,99.336648,None,USA,1999,1,5,46,6.6,2.9,0.9,-1,0.057,0.122,0.183,0.521,0.08900000000000001
0.134951945,-0.193233409,Jonathan Bender,bendejo01,2004,865,471,-0.831632608,-1.397687866,-2.229320474,-0.138138818,0.273090763,-1.07391583,-3.096884449,-4.170800279,0.018028749,IND,23,213.36,99.336648,None,USA,1999,1,5,21,7,1.9,0.4,-1.6,0.045,0.13699999999999998,0.28800000000000003,0.584,0.076
-0.193233409,0.071613338,Jonathan Bender,bendejo01,2005,171,93,-5.341277065,-1.46099037,-6.802267435,-0.193233409,0,-5.133812594,-3.353972839,-8.487785433,0.459027333,IND,24,213.36,99.336648,None,USA,1999,1,5,7,5.1,2,0.6,-20.4,0.071,0.141,0.27699999999999997,0.422,0.111
0.071613338,-0.304687975,Jonathan Bender,bendejo01,2006,40,21,4.561813402,-0.56498522,3.996828182,0.071613338,0,2.507753726,-1.463145743,1.044607983,-0.853759913,IND,25,213.36,99.336648,None,USA,1999,1,5,2,5,2,1,-11.8,0,0.267,0.14800000000000002,0.85,0.16699999999999998
-0.304687975,NA,Jonathan Bender,bendejo01,2010,578,292,-2.967862739,-1.822657486,-4.790520225,-0.304687975,0,-3.16708319,-3.455396227,-6.622479417,0.214462256,NYK,29,213.36,104.32616,None,USA,1999,1,5,25,4.7,2.1,0.6,-10.5,0.054,0.139,0.21,0.529,0.094
-0.843867724,0.073252618,Jonathan Gibson,gibsojo01,2017,474,231,-4.939440608,-4.926288251,-9.865728859,-0.843867724,0,-3.683234985,-4.231885707,-7.915120691,0.612307716,DAL,29,187.96,83.91452,New Mexico State,USA,Undrafted,U,NA,17,6.2,1.3,1.5,-19.6,0.005,0.121,0.253,0.4920000000000001,0.215
0.073252618,NA,Jonathan Gibson,gibsojo01,2018,87,40,6.363805411,-5.580439712,0.7833657,0.073252618,0,5.008805903,-5.513900358,-0.505094455,1.573314771,BOS,30,187.96,83.91452,New Mexico State,USA,Undrafted,U,NA,4,8.5,0.8,1,0.2,0,0.071,0.28,0.7390000000000001,0.14800000000000002
0.086718061,3.536367621,Jonathan Isaac,isaacjo01,2018,1119,536,-5.528295753,3.094904612,-2.433391141,0.086718061,0,-4.445195552,2.744446333,-1.70074922,0.155725975,ORL,20,208.28,95.25432,Florida State,USA,2017,1,6,27,5.4,3.7,0.7,-8.6,0.02899999999999999,0.141,0.149,0.465,0.053
3.536367621,3.343099207,Jonathan Isaac,isaacjo01,2019,4420,2133,-0.95646016,1.473671158,0.517210998,3.733467974,-0.197100352,-0.574091218,0.981806894,0.407715676,0.002840532,ORL,21,208.28,95.25432,Florida State,USA,2017,1,6,75,9.6,5.5,1.1,1,0.048,0.152,0.16,0.537,0.055
3.343099207,NA,Jonathan Isaac,isaacjo01,2020,2038,980,-0.839197458,4.759107408,3.91990995,3.343099207,0,0.324154764,4.767526339,5.091681103,0.250165374,ORL,22,210.82,104.32616,Florida State,USA,2017,1,6,34,11.9,6.8,1.4,0.7,0.05599999999999999,0.177,0.181,0.552,0.07400000000000001
-0.034035069,NA,Jonathan Kerner,kernejo01,1999,9,5,-12.56878544,-2.941301023,-15.51008646,-0.034035069,0,-12.6271884,0.774481867,-11.85270653,4.1032162,ORL,25,210.82,111.13004,East Carolina,USA,Undrafted,U,NA,1,0,0,0,1.3,0,0,0.093,0,0
0.466487655,1.628006746,Jonathon Simmons,simmojo02,2016,1695,839,-0.620004092,-1.059450242,-1.679454334,0.376950948,0.089536707,-1.659059779,-0.297292986,-1.956352765,0.069162935,SAS,26,198.12,88.45044,Houston,USA,Undrafted,U,NA,55,6,1.7,1.1,7.2,0.025,0.109,0.19,0.586,0.108
1.628006746,0.349770487,Jonathon Simmons,simmojo02,2017,3459,1698,-1.704903695,0.804318317,-0.900585378,0.686081,0.941925747,-1.868597493,0.73158898000000006,-1.137008513,-0.136608921,SAS,27,198.12,88.45044,Houston,USA,Undrafted,U,NA,78,6.2,2.1,1.6,8.8,0.017,0.111,0.179,0.504,0.13699999999999998
0.349770487,-0.618133877,Jonathon Simmons,simmojo02,2018,4217,2029,-0.469918287,-1.942834841,-2.412753128,0.349770487,0,-1.399807787,-1.6257602309999999,-3.025568018,0.185807916,ORL,28,198.12,88.45044,Houston,USA,Undrafted,U,NA,69,13.9,3.5,2.5,-6.9,0.03,0.087,0.215,0.555,0.131
-0.618133877,NA,Jonathon Simmons,simmojo02,2019,2390,1116,-3.233514435,-0.6192186,-3.852733035,-0.144172289,-0.473961589,-3.363640793,-1.494310436,-4.857951229,0.148225417,PHI,29,198.12,88.45044,Houston,USA,Undrafted,U,NA,56,6.5,2.3,2.3,-5.3,0.024,0.09,0.182,0.466,0.175
-2.687174665,-1.649720902,Jonny Flynn,flynnjo01,2010,4737,2339,-1.916103448,-3.092914781,-5.009018229,-2.687174665,0,-1.764990881,-2.97505866,-4.74004954,-0.300927431,MIN,21,182.88,83.91452,Syracuse,USA,2009,1,6,81,13.5,2.4,4.4,-13.2,0.011,0.083,0.243,0.511,0.245
-1.649720902,-0.681474458,Jonny Flynn,flynnjo01,2011,1999,983,-3.555268153,-2.484656648,-6.039924801,-1.649720902,0,-3.399472428,-3.191200864,-6.590673292,-0.014905464,MIN,22,182.88,83.91452,Syracuse,USA,2009,1,6,53,5.3,1.5,3.4,-9.4,0.01399999999999999,0.08,0.19,0.444,0.284
-0.681474458,NA,Jonny Flynn,flynnjo01,2012,801,416,-1.437528863,-4.519646355,-5.957175218,-0.681474458,0,-1.818616832,-5.303050796,-7.121667627,0.133734543,POR,23,182.88,83.91452,Syracuse,USA,2009,1,6,29,4.5,1.3,3.3,-12.4,0.022,0.08900000000000001,0.207,0.442,0.368
-0.1129829781803511,NA,Jontay Porter,portejo01,2021,115,54,-6.401532476999443,-0.3312680763661887,-6.732800553365632,-0.1129829781803511,0,-4.110316364635494,-0.2910507136075211,-4.401367078243015,2.99409573809459,MEM,21,210.82,108.86208,Missouri,USA,Undrafted,U,NA,11,2,1.3,0.1,0.9,0.065,0.149,0.182,0.64,0.033
0.715004586,-0.028101725,Jordan Adams,adamsjo01,2015,518,258,2.095889849,0.518037995,2.613927843,0.591480559,0.123524027,0.717085441,1.240286579,1.95737202,0.689145957,MEM,20,195.58,94.800728,UCLA,USA,2014,1,22,30,3.1,0.9,0.5,1.3,0.039,0.084,0.195,0.489,0.101
-0.028101725,NA,Jordan Adams,adamsjo01,2016,34,15,-7.734475447,1.417734677,-6.31674077,-0.028101725,0,-6.124879997,4.675153284,-1.449726713,2.883209016,MEM,21,195.58,94.800728,UCLA,USA,2014,1,22,2,3.5,1,1.5,5.3,0,0.182,0.28600000000000003,0.4270000000000001,0.273
2.737399373,-0.178229627,Jordan Bell,belljo01,2018,2068,982,0.184078728,2.467735528,2.651814256,2.031479471,0.705919902,0.222481104,1.776828671,1.999309774,0.141631099,GSW,23,205.74,101.604608,Oregon,USA,2017,2,38,57,4.6,3.6,1.8,8.9,0.08199999999999999,0.162,0.134,0.6409999999999999,0.166
-0.178229627,0.266038283,Jordan Bell,belljo01,2019,1899,894,-3.034255727,-0.115807903,-3.15006363,-0.239670222,0.061440595,-2.226743479,-0.13231443,-2.359057909,-0.600909049,GSW,24,205.74,101.604608,Oregon,USA,2017,2,38,68,3.3,2.7,1.1,-5.3,0.068,0.154,0.133,0.531,0.134
0.266038283,-0.2510719049992171,Jordan Bell,belljo01,2020,558,256,-0.849708204,0.126161207,-0.723546998,0.266038283,0,-1.073258267,-1.436037994,-2.509296261,0.409719043,CLE,25,203.2,97.975872,Oregon,USA,2017,2,38,29,3.2,2.8,0.6,-1.6,0.11,0.187,0.159,0.5770000000000001,0.09
-0.2510719049992171,NA,Jordan Bell,belljo01,2021,170,82,-6.379149839000947,-2.415692662548684,-8.794842501549631,-0.2510719049992171,0,-6.144727718252823,-2.897085285503279,-9.0418130037561,-0.4194790037350988,GSW,26,203.2,97.975872,Oregon,USA,2017,2,38,6,2.5,4,1.2,-17,0.069,0.18899999999999997,0.14,0.32799999999999996,0.13
-0.323432703,-0.5111420532527995,Jordan Bone,bonejo01,2020,108,53,-4.876801256,-10.09735025,-14.97415151,-0.323432703,0,-4.889926248,-11.63160499,-16.52153124,-2.197986902,DET,22,190.5,81.64656,Tennessee,USA,2019,2,57,10,1.2,0.4,0.8,-2.9,0,0.091,0.171,0.3,0.235
-0.5111420532527995,NA,Jordan Bone,bonejo01,2021,414,196,-2.961921967989454,-4.977345293899518,-7.939267261888972,-0.5111420532527995,0,-3.668926634121924,-5.048223643963102,-8.717150278085025,-1.513998840770729,ORL,23,187.96,81.64656,Tennessee,USA,2019,2,57,14,4,1.7,1.3,-14.3,0.018,0.102,0.121,0.519,0.14300000000000002
0.977336337,0.143719802,Jordan Clarkson,clarkjo01,2015,2893,1476,0.155705574,-1.582280792,-1.426575218,0.977336337,0,-0.514128027,-1.560461478,-2.074589505,-1.854706432,LAL,23,195.58,83.91452,Missouri,USA,2014,2,46,59,11.9,3.2,3.5,-8.6,0.04,0.109,0.234,0.528,0.243
0.143719802,1.345934747,Jordan Clarkson,clarkjo01,2016,5177,2552,-0.425276711,-2.213819157,-2.639095868,0.143719802,0,-1.098866647,-1.64728637,-2.746153017,-0.46063308,LAL,24,195.58,87.996848,Missouri,USA,2014,2,46,79,15.5,4,2.4,-13.1,0.037,0.096,0.228,0.516,0.139
1.345934747,2.630692161,Jordan Clarkson,clarkjo01,2017,5017,2397,-0.510473911,-1.143546762,-1.654020673,1.345934747,0,-0.69293107,-1.13336934,-1.82630041,0.410379436,LAL,25,195.58,87.996848,Missouri,USA,2014,2,46,82,14.7,3,2.6,-8.9,0.022,0.093,0.232,0.526,0.14300000000000002
2.630692161,3.042700568,Jordan Clarkson,clarkjo01,2018,4531,2174,0.388035524,-0.710933467,-0.322897943,2.914236949,-0.283544788,-0.113455549,-1.132551233,-1.246006781,-0.311231958,CLE,26,195.58,87.996848,Missouri,USA,2014,2,46,81,13.9,2.7,2.7,-1.9,0.02899999999999999,0.08,0.253,0.542,0.193
3.042700568,3.509546531,Jordan Clarkson,clarkjo01,2019,4575,2214,2.035009123,-2.077627873,-0.042618749,3.042700568,0,2.078466364,-2.573352634,-0.49488627,-0.516887746,CLE,27,195.58,87.996848,Missouri,USA,2014,2,46,81,16.8,3.3,2.4,-8,0.035,0.087,0.266,0.539,0.153
3.509546531,5.201430425355731,Jordan Clarkson,clarkjo01,2020,3946,1905,2.736674195,-1.853820587,0.882853608,3.346863337,0.162683194,2.168198442,-2.056706022,0.11149242,-0.466946393,UTA,28,193.04,87.996848,Missouri,USA,2014,2,46,71,15.2,2.6,1.9,-0.5,0.02799999999999999,0.078,0.254,0.574,0.13
5.201430425355731,NA,Jordan Clarkson,clarkjo01,2021,4433,2116,3.316883177776737,-1.256921722487678,2.05996145528906,4.95297779146691,0.248452633888821,3.724320213460381,-1.214827034447275,2.509493179013106,0.27635792864289,UTA,29,193.04,87.996848,Missouri,USA,2014,2,46,68,18.4,4,2.5,7.8,0.025,0.117,0.28600000000000003,0.5489999999999999,0.149
-0.927369544,-0.584899368,Jordan Crawford,crawfjo02,2011,2015,1027,-1.507031202,-2.959097533,-4.466128735,-0.927369544,0,-1.139877289,-2.848469092,-3.98834638,0.841216343,WAS,22,193.04,88.45044,Xavier,USA,2010,1,27,42,11.7,2.5,2.8,-10.3,0.032,0.085,0.264,0.456,0.197
-0.584899368,1.064002387,Jordan Crawford,crawfjo02,2012,3417,1753,0.510419939,-3.911349106,-3.400929166,-0.584899368,0,0.697416979,-3.594721345,-2.897304366,0.431623633,WAS,23,193.04,88.45044,Xavier,USA,2010,1,27,64,14.7,2.6,3,-9.1,0.02799999999999999,0.08199999999999999,0.27899999999999997,0.488,0.188
1.064002387,1.061474659,Jordan Crawford,crawfjo02,2013,3423,1768,-0.953481905,-0.622197363,-1.575679268,1.10295248,-0.038950093,-0.915236411,-1.268548509,-2.18378492,1.049483746,BOS,24,193.04,88.45044,Xavier,USA,2010,1,27,70,11.6,3,3.2,-5.4,0.02899999999999999,0.107,0.252,0.512,0.244
1.061474659,0.751918245,Jordan Crawford,crawfjo02,2014,3872,1916,0.359454714,-2.056547396,-1.697092682,1.211251074,-0.149776415,0.358499622,-2.650000045,-2.291500423,-0.468836323,GSW,25,193.04,88.45044,Xavier,USA,2010,1,27,81,11,2.3,3.5,-5,0.016,0.092,0.237,0.516,0.256
0.751918245,0.026210967,Jordan Crawford,crawfjo02,2017,906,442,4.757695058,-4.177901804,0.579793254,0.751918245,0,3.932731973,-3.550657281,0.382074692,0.133491878,NOP,28,195.58,88.45044,Xavier,USA,2010,1,27,19,14.1,1.8,3,0.2,0.01,0.077,0.259,0.5820000000000001,0.192
0.026210967,NA,Jordan Crawford,crawfjo02,2018,156,68,4.951663556,-7.128740569,-2.177077013,-0.05121551,0.077426477,4.817103356,-6.782920904,-1.965817549,0.837918977,NOP,29,195.58,88.45044,Xavier,USA,2010,1,27,5,6.6,0.8,2.6,-14.5,0.036,0.036,0.23,0.601,0.35100000000000003
0.941103511,3.569651713,Jordan Farmar,farmajo01,2007,2375,1204,-1.411679183,0.179039329,-1.232639854,0.644559568,0.296543943,-1.375259468,-0.498777455,-1.874036923,0.151598684,LAL,20,187.96,81.64656,UCLA,USA,2006,1,26,72,4.4,1.7,1.9,1.7,0.025,0.106,0.163,0.515,0.204
3.569651713,-0.022955161,Jordan Farmar,farmajo01,2008,4108,2050,0.919905272,-0.236615276,0.683289996,3.689425836,-0.119774123,1.238387721,-0.625938054,0.612449667,0.077417299,LAL,21,187.96,81.64656,UCLA,USA,2006,1,26,82,9.1,2.2,2.7,8.6,0.027,0.092,0.204,0.563,0.209
-0.022955161,2.106376446,Jordan Farmar,farmajo01,2009,2868,1452,-2.528231128,-0.27020767,-2.798438798,-0.239604418,0.216649258,-2.00697593,-0.60704757,-2.6140235,0.432911459,LAL,22,187.96,81.64656,UCLA,USA,2006,1,26,65,6.4,1.8,2.4,1.7,0.021,0.08900000000000001,0.194,0.466,0.194
2.106376446,2.293951984,Jordan Farmar,farmajo01,2010,3450,1775,-0.752349118,0.30163906,-0.450710057,1.664098437,0.442278009,-0.587203835,-0.096611048,-0.683814883,0.343698183,LAL,23,187.96,81.64656,UCLA,USA,2006,1,26,82,7.2,1.6,1.5,2.4,0.011,0.08800000000000001,0.192,0.535,0.139
2.293951984,0.265798184,Jordan Farmar,farmajo01,2011,3402,1796,1.11043529,-1.359774892,-0.249339602,2.293951984,0,1.266138861,-1.388602636,-0.122463775,0.103665036,NJN,24,187.96,81.64656,UCLA,USA,2006,1,26,73,9.6,2.4,5,-7,0.015,0.101,0.212,0.504,0.341
0.265798184,1.235694545,Jordan Farmar,farmajo01,2012,1578,831,1.613738321,-3.735475416,-2.121737095,0.265798184,0,1.383628779,-3.823789033,-2.440160254,-0.197736932,NJN,25,187.96,81.64656,UCLA,USA,2006,1,26,39,10.4,1.6,3.3,-10.3,0.01,0.083,0.229,0.5920000000000001,0.299
1.235694545,0.245683375,Jordan Farmar,farmajo01,2014,1925,912,0.415100143,-0.534757688,-0.119657545,1.235694545,0,0.267672675,-1.09087028,-0.823197605,0.923949389,LAL,27,187.96,81.64656,UCLA,USA,2006,1,26,41,10.1,2.5,4.9,-3.9,0.023,0.1,0.23,0.5329999999999999,0.34299999999999997
0.245683375,0.59315003,Jordan Farmar,farmajo01,2015,1074,529,-2.069879132,0.227726625,-1.842152507,0.245683375,0,-0.10348742,-0.149459783,-0.252947204,0.257969661,LAC,28,187.96,81.64656,UCLA,USA,2006,1,26,36,4.6,1.2,1.9,-4.7,0.017,0.075,0.171,0.513,0.213
0.59315003,0.00608556,Jordan Farmar,farmajo01,2016,786,404,0.290077414,-0.162149267,0.127928147,0.464775211,0.128374819,1.779294412,0.404328281,2.183622693,-0.313847644,MEM,29,187.96,81.64656,UCLA,USA,2006,1,26,12,9.2,2.1,3.1,-13.6,0.01399999999999999,0.097,0.182,0.527,0.198
0.00608556,NA,Jordan Farmar,farmajo01,2017,69,35,1.762510915,-4.169914029,-2.407403114,0.00608556,0,2.072376091,-4.94288693,-2.870510838,-0.516167197,SAC,30,187.96,81.64656,UCLA,USA,2006,1,26,2,6,1.5,4.5,-6.4,0.038,0.061,0.191,0.5,0.34600000000000003
0.16295763,0.443483814,Jordan Hamilton,hamiljo02,2012,522,263,-0.041059927,-1.505766517,-1.546826444,0.136874609,0.026083022,0.003788365,-2.890751932,-2.886963567,0.013817811,DEN,21,200.66,99.79024,Texas,USA,2011,1,26,26,4.4,2.4,0.8,6.9,0.052,0.199,0.221,0.508,0.114
0.443483814,0.623926096,Jordan Hamilton,hamiljo02,2013,800,399,0.231267552,-0.798346441,-0.56707889,0.469234185,-0.02575037,0.558419685,-1.922280656,-1.36386097,-0.10042332,DEN,22,200.66,99.79024,Texas,USA,2011,1,26,40,5.2,2.4,0.6,-1.2,0.08199999999999999,0.175,0.246,0.49,0.08900000000000001
0.623926096,-0.398997232,Jordan Hamilton,hamiljo02,2014,2122,1019,-1.019445149,-0.543946243,-1.563391392,0.623926096,0,-0.630889635,-0.843497735,-1.47438737,0.266045036,HOU,23,200.66,99.79024,Texas,USA,2011,1,26,60,6.7,3.2,0.9,-4,0.033,0.16399999999999998,0.188,0.507,0.084
-0.398997232,-0.408494191,Jordan Hamilton,hamiljo02,2015,254,122,-2.023325081,-7.100482758,-9.12380784,-0.398997232,0,-2.636022456,-5.501152606,-8.137175062,0.547083432,LAC,24,200.66,99.79024,Texas,USA,2011,1,26,14,2.7,1.1,0.5,-7,0.019,0.125,0.149,0.5429999999999999,0.09
-0.408494191,NA,Jordan Hamilton,hamiljo02,2016,621,304,-1.287319504,-4.084744534,-5.372064038,-0.408494191,0,-1.188121822,-2.818433597,-4.006555419,0.434858951,NOP,25,200.66,99.79024,Texas,USA,2011,1,26,11,11.4,5.6,2.3,-11.2,0.043,0.194,0.208,0.499,0.128
-0.19501347,-1.590743744,Jordan Hill,hilljo01,2010,1236,624,-1.33862284,-2.021607184,-3.360230024,-0.19501347,0,-1.702142393,-1.950151705,-3.652294097,0.267269901,HOU,22,208.28,106.59412,Arizona,USA,2009,1,8,47,5.2,3.7,0.4,-2.8,0.126,0.195,0.181,0.528,0.052
-1.590743744,-0.064355729,Jordan Hill,hilljo01,2011,2233,1125,-3.402234041,-2.12328956,-5.525523601,-1.590743744,0,-3.297948728,-2.094344102,-5.39229283,-0.136737526,HOU,23,208.28,106.59412,Arizona,USA,2009,1,8,72,5.6,4.3,0.4,-6.6,0.127,0.183,0.179,0.521,0.043
-0.064355729,0.392858394,Jordan Hill,hilljo01,2012,1470,768,-2.00521779,-0.928231576,-2.933449365,-0.170992105,0.106636377,-2.088799061,-0.793911214,-2.882710275,0.102186958,LAL,24,208.28,106.59412,Arizona,USA,2009,1,8,39,5,4.8,0.4,-2.4,0.127,0.261,0.179,0.522,0.044
0.392858394,1.475062168,Jordan Hill,hilljo01,2013,971,489,0.207346587,-1.378546804,-1.171200216,0.355628893,0.037229501,-0.230027195,-1.648090179,-1.878117374,-0.552778702,LAL,25,208.28,106.59412,Arizona,USA,2009,1,8,29,6.7,5.7,0.4,-3.8,0.181,0.198,0.191,0.5329999999999999,0.05
1.475062168,0.474947805,Jordan Hill,hilljo01,2014,3073,1500,-0.519939576,-0.289044391,-0.808983967,1.475062168,0,-0.459582251,-0.554848577,-1.014430828,-0.671351765,LAL,26,208.28,106.59412,Arizona,USA,2009,1,8,72,9.7,7.4,0.8,-9.5,0.139,0.248,0.198,0.579,0.063
0.474947805,0.756877788,Jordan Hill,hilljo01,2015,3762,1874,-2.513993859,0.265043366,-2.248950493,0.474947805,0,-2.641511249,0.055819537,-2.585691711,-0.823315995,LAL,27,208.28,106.59412,Arizona,USA,2009,1,8,70,12,7.9,1.5,-10.9,0.097,0.232,0.225,0.494,0.096
0.756877788,-0.208760496,Jordan Hill,hilljo01,2016,3076,1528,-1.26366196,-0.497378165,-1.761040125,0.852592385,-0.095714597,-1.119309189,0.027642095,-1.091667094,-1.221353172,IND,28,208.28,106.59412,Arizona,USA,2009,1,8,73,8.8,6.2,1.2,1.2,0.112,0.209,0.204,0.534,0.096
-0.208760496,NA,Jordan Hill,hilljo01,2017,92,47,-6.36719592,-5.108806688,-11.47600261,-0.208760496,0,-4.220886956,-4.956063904,-9.17695086,-0.226803585,MIN,29,208.28,108.86208,Arizona,USA,2009,1,8,7,1.7,2,0,13.9,0.205,0.133,0.18,0.4320000000000001,0
0.007416708,NA,Jordan Loyd,loydjo01,2019,127,55,2.929955623,-5.414119096,-2.484163473,0.007416708,0,-0.232077363,-6.426698086,-6.65877545,-0.586513594,TOR,25,193.04,95.25432,None,USA,Undrafted,U,NA,12,2.4,0.8,0.5,-15.7,0.017,0.133,0.159,0.635,0.182
1.599509177,0.4995717963814096,Jordan McLaughlin,mclaujo01,2020,1309,590,2.05837913,0.518896977,2.577276107,1.599509177,0,1.141144678,0.558023376,1.699168055,-0.260851087,MIN,24,180.34,83.91452,Southern California,USA,Undrafted,U,NA,30,7.6,1.6,4.2,-5.8,0.01,0.079,0.151,0.5870000000000001,0.303
